245.794,285.07,223.816,270.224,2013_IOWA,IOWA,2013
246.186,289.518,223.386,266.899,2013_KANSAS,KANSAS,2013
241.47,280.645,224.428,267.273,2013_KENTUCKY,KENTUCKY,2013
231.366,272.761,210.455,269.003,2013_LOUISIANA,LOUISIANA,2013
245.847,288.731,224.833,266.888,2013_MAINE,MAINE,2013
245.169,286.641,232.056,269.616,2013_MARYLAND,MARYLAND,2013
253.034,300.568,232.373,257.351,2013_MASSACHUSETTS,MASSACHUSETTS,2013
236.82,280.134,217.365,269.194,2013_MICHIGAN,MICHIGAN,2013
253.421,294.593,227.031,273.802,2013_MINNESOTA,MINNESOTA,2013
231.106,271.161,208.519,277.01,2013_MISSISSIPPI,MISSISSIPPI,2013
239.548,282.988,222.334,265.943,2013_MISSOURI,MISSOURI,2013
243.699,289.228,222.983,271.02,2013_MONTANA,MONTANA,2013
243.158,285.061,223.253,253.148,2013_NEBRASKA,NEBRASKA,2013
236.263,278.287,213.755,267.215,2013_NEVADA,NEVADA,2013
252.994,295.665,231.998,271.766,2013_NEW_HAMPSHIRE,NEW_HAMPSHIRE,2013
246.871,296.053,228.72,269.222,2013_NEW_JERSEY,NEW_JERSEY,2013
232.781,272.762,205.756,261.696,2013_NEW_MEXICO,NEW_MEXICO,2013
240.35,281.808,223.813,274.308,2013_NEW_YORK,NEW_YORK,2013
244.802,285.645,222.228,276.378,2013_NORTH_CAROLINA,NORTH_CAROLINA,2013
246.425,290.515,224.083,255.87,2013_NORTH_DAKOTA,NORTH_DAKOTA,2013
245.55,289.528,223.888,266.346,2013_OHIO,OHIO,2013
238.922,275.507,216.989,264.541,2013_OKLAHOMA,OKLAHOMA,2013
240.099,283.525,219.133,267.779,2013_OREGON,OREGON,2013
244.013,289.624,226.402,269.087,2013_PENNSYLVANIA,PENNSYLVANIA,2013
241.417,284.092,222.802,261.931,2013_RHODE_ISLAND,RHODE_ISLAND,2013
236.626,279.825,213.647,268.283,2013_SOUTH_CAROLINA,SOUTH_CAROLINA,2013
240.981,287.27,217.931,272.085,2013_SOUTH_DAKOTA,SOUTH_DAKOTA,2013
239.775,277.72,219.735,266.677,2013_TENNESSEE,TENNESSEE,2013
241.926,288.199,216.91,261.449,2013_TEXAS,TEXAS,2013
242.821,284.331,222.768,268.101,2013_UTAH,UTAH,2013
247.803,295.47,227.987,265.359,2013_VERMONT,VERMONT,2013
246.177,288.143,228.556,263.684,2013_VIRGINIA,VIRGINIA,2013
246.288,289.957,225.049,270.042,2013_WASHINGTON,WASHINGTON,2013
237.441,274.43,214.663,274.369,2013_WEST_VIRGINIA,WEST_VIRGINIA,2013
244.706,288.746,220.818,267.59,2013_WISCONSIN,WISCONSIN,2013
246.522,288.119,225.849,272.036,2013_WYOMING,WYOMING,2013
231.286,269.097,220.273,257.384,2011_ALABAMA,ALABAMA,2011
236.36,283.273,207.924,267.543,2011_ALASKA,ALASKA,2011
235.158,279.034,212.395,270.966,2011_ARIZONA,ARIZONA,2011
237.81,279.088,216.515,258.421,2011_ARKANSAS,ARKANSAS,2011
234.165,272.77,211.359,261.285,2011_CALIFORNIA,CALIFORNIA,2011
244.456,291.743,223.434,260.148,2011_COLORADO,COLORADO,2011
242.413,287,227.427,259.141,2011_CONNECTICUT,CONNECTICUT,2011
240.36,282.77,225.131,254.935,2011_DELAWARE,DELAWARE,2011
221.808,260.467,200.628,270.636,2011_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,2011
239.826,277.837,224.529,274.681,2011_FLORIDA,FLORIDA,2011
238.367,278.484,220.811,265.839,2011_GEORGIA,GEORGIA,2011
238.822,277.836,213.615,242.056,2011_HAWAII,HAWAII,2011
240.329,286.675,220.83,272.35,2011_IDAHO,IDAHO,2011
238.837,283.228,219.357,262.121,2011_ILLINOIS,ILLINOIS,2011
243.837,285.003,220.731,262.359,2011_INDIANA,INDIANA,2011
242.605,284.921,220.707,257.188,2011_IOWA,IOWA,2011
246.255,289.619,223.565,268.015,2011_KANSAS,KANSAS,2011
240.831,281.609,225.135,265.644,2011_KENTUCKY,KENTUCKY,2011
230.779,272.843,210.411,264.73,2011_LOUISIANA,LOUISIANA,2011
244.257,288.732,222.037,264.555,2011_MAINE,MAINE,2011
247.107,287.998,230.783,267.336,2011_MARYLAND,MARYLAND,2011
253.396,298.512,236.774,268.834,2011_MASSACHUSETTS,MASSACHUSETTS,2011
236.402,280.177,218.861,254.688,2011_MICHIGAN,MICHIGAN,2011
249.187,294.946,222.309,269.872,2011_MINNESOTA,MINNESOTA,2011
229.868,269.236,209.188,271.223,2011_MISSISSIPPI,MISSISSIPPI,2011
240.495,281.948,220.346,275.369,2011_MISSOURI,MISSOURI,2011
243.797,292.908,225.144,265.194,2011_MONTANA,MONTANA,2011
239.803,283.197,223.312,270.149,2011_NEBRASKA,NEBRASKA,2011
237.032,278.113,212.575,253.833,2011_NEVADA,NEVADA,2011
251.779,292.109,230.393,266.762,2011_NEW_HAMPSHIRE,NEW_HAMPSHIRE,2011
248.004,294.139,231.238,272.874,2011_NEW_JERSEY,NEW_JERSEY,2011
232.84,274.455,208.014,267.704,2011_NEW_MEXICO,NEW_MEXICO,2011
237.52,280.453,222.494,258.193,2011_NEW_YORK,NEW_YORK,2011
244.518,286.267,221.357,272.079,2011_NORTH_CAROLINA,NORTH_CAROLINA,2011
245.156,291.998,225.578,275.183,2011_NORTH_DAKOTA,NORTH_DAKOTA,2011
244.039,288.603,223.828,255.862,2011_OHIO,OHIO,2011
237.429,279.18,215.478,265.697,2011_OKLAHOMA,OKLAHOMA,2011
236.914,282.518,216.44,262.929,2011_OREGON,OREGON,2011
245.655,286.103,227.236,268.694,2011_PENNSYLVANIA,PENNSYLVANIA,2011
